Date,Open,High,Low,Close,Volume,FII_Buy,FII_Sell,DII_Buy,DII_Sell,FII_Net,DII_Net,Daily_Return,FII_Net_MA5,FII_Net_MA10,FII_Net_MA20,DII_Net_MA5,DII_Net_MA10,DII_Net_MA20,Volatility,Momentum,FII_Net_Lag1,FII_Net_Lag2,FII_Net_Lag3,DII_Net_Lag1,DII_Net_Lag2,DII_Net_Lag3,Daily_Return_Lag1,Daily_Return_Lag2,Daily_Return_Lag3,Target
2025-10-31,25863.80078125,25953.75,25711.19921875,25722.099609375,334400,2096.37,1763.44,1450.28,1970.48,332.92999999999984,-520.2,-0.6018660837397211,46.00199999999986,44.83799999999992,137.67899999999997,-316.72400000000005,-381.3190000000001,-318.6995,0.4800790996376109,136.798828125,49.909999999999854,-480.72000000000025,-52.72000000000003,-778.54,-449.1600000000001,248.3599999999999,-0.675717564781005,0.4538104094678242,-0.11496381468049702,1.0
2025-11-03,25696.849609375,25803.099609375,25645.5,25763.349609375,23300,2240.38,1455.96,1679.47,1533.16,784.4200000000001,146.30999999999995,0.16036793506920993,126.7639999999999,95.13599999999992,156.45299999999997,-270.6460000000001,-343.71000000000004,-317.613,0.47990148633790825,53.5,332.92999999999984,49.909999999999854,-480.72000000000025,-520.2,-778.54,-449.1600000000001,-0.6018660837397211,-0.675717564781005,0.4538104094678242,0.0
2025-11-04,25744.75,25787.400390625,25578.400390625,25597.650390625,305100,2158.62,1586.17,1498.41,1792.34,572.4499999999998,-293.92999999999984,-0.6431586779760341,251.79799999999986,203.7709999999999,170.55449999999996,-379.104,-335.355,-300.80649999999997,0.4935607049363495,-245.5,784.4200000000001,332.92999999999984,49.909999999999854,146.30999999999995,-520.2,-778.54,0.16036793506920993,-0.6018660837397211,-0.675717564781005,0.0
2025-11-06,25593.349609375,25679.150390625,25491.55078125,25509.69921875,371900,1608.3,2473.3,1022.57,1489.2,-865.0000000000002,-466.63,-0.3435908004556998,174.94199999999987,107.70099999999988,125.85949999999994,-382.59799999999996,-310.496,-305.9335,0.5035367471024473,-358.900390625,572.4499999999998,784.4200000000001,332.92999999999984,-293.92999999999984,146.30999999999995,-520.2,-0.6431586779760341,0.16036793506920993,-0.6018660837397211,0.0
2025-11-07,25433.80078125,25551.25,25318.44921875,25492.30078125,305600,2037.5,2223.29,1330.61,1550.46,-185.78999999999996,-219.85000000000014,-0.0682032247844455,127.80199999999991,95.4659999999999,99.62549999999993,-270.86,-314.6550000000001,-313.35499999999996,0.49896337863591655,-399.099609375,-865.0000000000002,572.4499999999998,784.4200000000001,-466.63,-293.92999999999984,146.30999999999995,-0.3435908004556998,-0.6431586779760341,0.16036793506920993,1.0
2025-11-10,25503.5,25653.44921875,25503.5,25574.349609375,243600,2185.93,1837.62,1813.88,1821.24,348.30999999999995,-7.3599999999999,0.3218572887126306,130.87799999999993,88.4399999999999,109.66249999999994,-168.29199999999997,-242.50799999999998,-295.2434999999999,0.49083736335803163,-220.80078125,-185.78999999999996,-865.0000000000002,572.4499999999998,-219.85000000000014,-466.63,-293.92999999999984,-0.0682032247844455,-0.3435908004556998,-0.6431586779760341,1.0
2025-11-11,25617.0,25715.80078125,25449.25,25694.94921875,297700,2425.67,1443.11,1571.84,1583.83,982.5600000000002,-11.990000000000009,0.4715647170584968,170.50599999999994,148.63499999999993,132.39449999999994,-199.95199999999997,-235.29900000000004,-290.5695,0.4931706398833267,-271.1015625,348.30999999999995,-185.78999999999996,-865.0000000000002,-7.3599999999999,-219.85000000000014,-466.63,0.3218572887126306,-0.0682032247844455,-0.3435908004556998,1.0
2025-11-12,25834.30078125,25934.55078125,25781.150390625,25875.80078125,312600,1710.28,1824.64,1378.2,1781.03,-114.36000000000013,-402.8299999999999,0.7038409025849712,33.14399999999996,142.47099999999992,135.89399999999995,-221.73199999999997,-300.418,-272.6465,0.5061819197970637,-60.3984375,982.5600000000002,348.30999999999995,-185.78999999999996,-11.990000000000009,-7.3599999999999,-219.85000000000014,0.4715647170584968,0.3218572887126306,-0.0682032247844455,1.0
2025-11-13,25906.099609375,26010.69921875,25808.400390625,25879.150390625,385200,1463.69,2457.11,1228.13,1715.76,-993.4200000000001,-487.6299999999999,0.01294494962036954,7.459999999999991,91.20099999999994,112.69049999999993,-225.93199999999996,-304.265,-263.37399999999997,0.49581875839628237,-174.75,-114.36000000000013,982.5600000000002,348.30999999999995,-402.8299999999999,-11.990000000000009,-7.3599999999999,0.7038409025849712,0.4715647170584968,0.3218572887126306,1.0
2025-11-14,25767.900390625,25940.19921875,25740.80078125,25910.05078125,518900,2172.52,1780.68,1641.84,1290.96,391.8399999999999,350.8799999999999,0.11940264714483827,122.98599999999996,125.39399999999993,103.32349999999992,-111.78599999999997,-191.323,-245.61600000000004,0.47778160782222395,32.201171875,-993.4200000000001,-114.36000000000013,982.5600000000002,-487.6299999999999,-402.8299999999999,-11.990000000000009,0.01294494962036954,0.7038409025849712,0.4715647170584968,1.0
2025-11-17,25948.19921875,26024.19921875,25906.349609375,26013.44921875,281800,2664.44,1797.04,1384.74,1424.86,867.4000000000001,-40.11999999999989,0.3990669040865989,226.804,178.84099999999995,111.83949999999993,-118.33799999999997,-143.315,-262.317,0.4325397522559773,291.349609375,391.8399999999999,-993.4200000000001,-114.36000000000013,350.8799999999999,-487.6299999999999,-402.8299999999999,0.11940264714483827,0.01294494962036954,0.7038409025849712,0.0
2025-11-18,26021.80078125,26029.849609375,25876.5,25910.05078125,280000,2536.3,1580.69,1269.97,1484.09,955.6100000000001,-214.1199999999999,-0.3974806902018682,221.414,195.95999999999998,145.54799999999994,-158.76399999999995,-179.358,-261.534,0.43437965913406323,146.701171875,867.4000000000001,391.8399999999999,-993.4200000000001,-40.11999999999989,350.8799999999999,-487.6299999999999,0.3990669040865989,0.11940264714483827,0.01294494962036954,1.0
2025-11-19,25918.099609375,26074.650390625,25856.19921875,26052.650390625,250100,1670.42,2418.91,1280.58,1799.93,-748.4899999999998,-519.3500000000001,0.5503640675154263,94.58800000000005,63.86600000000001,133.81849999999994,-182.06799999999998,-201.9,-268.6275,0.43628360005576644,455.0,955.6100000000001,867.4000000000001,391.8399999999999,-214.1199999999999,-40.11999999999989,350.8799999999999,-0.3974806902018682,0.3990669040865989,0.11940264714483827,1.0
2025-11-20,26132.099609375,26246.650390625,26063.19921875,26192.150390625,240400,1992.85,1610.15,1430.92,1881.3,382.6999999999998,-450.3799999999999,0.5354541588221627,369.812,188.63600000000002,148.16849999999994,-174.618,-200.275,-255.3855,0.45002407720103804,682.451171875,-748.4899999999998,955.6100000000001,867.4000000000001,-519.3500000000001,-214.1199999999999,-40.11999999999989,0.5503640675154263,-0.3974806902018682,0.3990669040865989,0.0
2025-11-21,26109.55078125,26179.19921875,26052.19921875,26068.150390625,235600,1915.47,2197.02,1748.92,1940.1,-281.54999999999995,-191.17999999999984,-0.47342428227803524,235.13400000000007,179.06,137.26299999999992,-283.0299999999999,-197.40799999999996,-256.0315,0.46562973406087954,575.849609375,382.6999999999998,-748.4899999999998,955.6100000000001,-450.3799999999999,-519.3500000000001,-214.1199999999999,0.5354541588221627,0.5503640675154263,-0.3974806902018682,0.0
2025-11-24,26122.80078125,26142.80078125,25912.150390625,25959.5,464700,1778.67,1513.55,1414.92,1755.58,265.1200000000001,-340.65999999999985,-0.4167936312968119,114.67800000000007,170.74100000000004,129.59049999999996,-343.1379999999999,-230.73799999999997,-236.623,0.4678050177312406,385.150390625,-281.54999999999995,382.6999999999998,-748.4899999999998,-191.17999999999984,-450.3799999999999,-519.3500000000001,-0.47342428227803524,0.5354541588221627,0.5503640675154263,0.0
2025-11-25,25998.5,26032.599609375,25857.5,25884.80078125,260500,2160.82,895.02,1473.25,1689.97,1265.8000000000002,-216.72000000000003,-0.28775291800689534,176.71600000000007,199.06500000000003,173.84999999999997,-343.65799999999996,-251.21099999999993,-243.25499999999997,0.44833218079718623,189.8515625,265.1200000000001,-281.54999999999995,382.6999999999998,-340.65999999999985,-191.17999999999984,-450.3799999999999,-0.4167936312968119,-0.47342428227803524,0.5354541588221627,1.0
2025-11-26,25842.94921875,26215.150390625,25842.94921875,26205.30078125,275300,1940.34,2008.81,1598.79,1998.01,-68.47000000000003,-399.22,1.2381783530362669,312.72,203.65400000000002,173.06249999999994,-319.63199999999995,-250.85,-275.63399999999996,0.527515146649854,329.5,1265.8000000000002,265.1200000000001,-281.54999999999995,-216.72000000000003,-340.65999999999985,-191.17999999999984,-0.28775291800689534,-0.4167936312968119,-0.47342428227803524,1.0
2025-11-27,26261.25,26310.44921875,26141.900390625,26215.55078125,240300,1891.67,2216.76,1958.72,2086.81,-325.09000000000015,-128.08999999999992,0.03911422381892261,171.16200000000003,270.487,180.84399999999997,-255.17399999999992,-214.89599999999996,-259.5805,0.5190107220599588,336.400390625,-68.47000000000003,1265.8000000000002,265.1200000000001,-399.22,-216.72000000000003,-340.65999999999985,1.2381783530362669,-0.28775291800689534,-0.4167936312968119,0.0
2025-11-28,26237.44921875,26280.75,26172.400390625,26202.94921875,202500,1508.47,1829.44,1547.16,1882.87,-320.97,-335.7099999999998,-0.04806903583735858,163.27800000000002,199.20600000000007,162.29999999999998,-284.0799999999999,-283.55499999999995,-237.439,0.4922375660270072,292.8984375,-325.09000000000015,-68.47000000000003,1265.8000000000002,-128.08999999999992,-399.22,-216.72000000000003,0.03911422381892261,1.2381783530362669,-0.28775291800689534,0.0
2025-12-01,26325.80078125,26325.80078125,26124.19921875,26175.75,213800,2140.08,1492.38,1532.28,1118.93,647.6999999999998,413.3499999999999,-0.10380212747402152,239.79399999999995,177.23600000000002,178.03849999999997,-133.27799999999996,-238.20799999999994,-190.76149999999998,0.4688419501164902,162.30078125,-320.97,-325.09000000000015,-68.47000000000003,-335.7099999999998,-128.08999999999992,-399.22,-0.04806903583735858,0.03911422381892261,1.2381783530362669,0.0
2025-12-02,26087.94921875,26154.599609375,25997.849609375,26032.19921875,254800,2643.8,1517.49,1526.08,1367.13,1126.3100000000002,158.94999999999982,-0.5484113396941827,211.89599999999996,194.306,195.13299999999998,-58.144000000000005,-200.901,-190.12949999999995,0.4894576434322702,122.1484375,647.6999999999998,-320.97,-325.09000000000015,413.3499999999999,-335.7099999999998,-128.08999999999992,-0.10380212747402152,-0.04806903583735858,0.03911422381892261,0.0
2025-12-03,26004.900390625,26066.44921875,25891.0,25986.0,265700,2673.23,643.79,1504.02,1499.91,2029.44,4.1099999999999,-0.17746951904364833,631.478,472.099,267.98249999999996,22.52199999999998,-148.55499999999998,-175.2275,0.46506318695117604,-66.650390625,1126.3100000000002,647.6999999999998,-320.97,158.94999999999982,413.3499999999999,-335.7099999999998,-0.5484113396941827,-0.10380212747402152,-0.04806903583735858,1.0
2025-12-04,25981.849609375,26098.25,25938.94921875,26033.75,248100,2012.73,2104.49,1267.7,1786.69,-91.75999999999976,-518.99,0.18375278996382666,678.144,424.6530000000001,306.6445,-55.65800000000004,-155.416,-177.8455,0.4548384993809539,-158.400390625,2029.44,1126.3100000000002,647.6999999999998,4.1099999999999,158.94999999999982,413.3499999999999,-0.17746951904364833,-0.5484113396941827,-0.10380212747402152,1.0
2025-12-05,25999.80078125,26202.599609375,25985.349609375,26186.44921875,249300,2157.55,2364.51,1253.33,1452.75,-206.96000000000004,-199.42000000000007,0.5865433091659864,700.9460000000001,432.11199999999997,305.586,-28.40000000000009,-156.24,-176.82399999999998,0.46533158213721393,118.298828125,-91.75999999999976,2029.44,1126.3100000000002,-518.99,4.1099999999999,158.94999999999982,0.18375278996382666,-0.17746951904364833,-0.5484113396941827,0.0
2025-12-08,26159.80078125,26178.69921875,25892.25,25960.55078125,320700,2501.58,2135.56,1023.17,1401.92,366.02,-378.7500000000001,-0.8626539459891813,644.6100000000001,442.20200000000006,306.4715,-186.8200000000001,-160.04900000000004,-195.3935,0.5132677811727113,1.05078125,-206.96000000000004,-91.75999999999976,2029.44,-199.42000000000007,-518.99,4.1099999999999,0.5865433091659864,0.18375278996382666,-0.17746951904364833,0.0
2025-12-09,25867.099609375,25923.650390625,25728.0,25839.650390625,276000,2309.49,2220.28,1180.12,723.02,89.20999999999958,457.0999999999999,-0.4657081109092657,437.18999999999994,324.54299999999995,261.804,-127.19000000000005,-92.66700000000006,-171.939,0.5180375035907903,-45.150390625,366.02,-206.96000000000004,-91.75999999999976,-378.7500000000001,-199.42000000000007,-518.99,-0.8626539459891813,0.5865433091659864,0.18375278996382666,0.0
2025-12-10,25864.05078125,25947.650390625,25734.55078125,25758.0,207900,2310.39,1466.79,875.48,542.79,843.5999999999999,332.69000000000005,-0.3159887590995579,200.02199999999993,415.75,309.702,-61.474000000000046,-19.476000000000045,-135.163,0.4979548892903192,-447.30078125,89.20999999999958,366.02,-206.96000000000004,457.0999999999999,-378.7500000000001,-199.42000000000007,-0.4657081109092657,-0.8626539459891813,0.5865433091659864,1.0
2025-12-11,25771.400390625,25922.80078125,25693.25,25898.55078125,206100,2438.81,1745.22,1251.69,1673.6,693.5899999999999,-421.90999999999985,0.5456587516499728,357.09199999999987,517.6179999999999,394.05249999999995,-42.058000000000014,-48.85800000000004,-131.877,0.513894385383388,-317.0,843.5999999999999,89.20999999999958,366.02,332.69000000000005,457.0999999999999,-378.7500000000001,-0.3159887590995579,-0.4657081109092657,-0.8626539459891813,1.0
2025-12-12,25971.19921875,26057.599609375,25938.44921875,26046.94921875,216300,2403.33,2390.92,1058.11,1614.33,12.409999999999854,-556.22,0.5729990019651497,400.96599999999984,550.9559999999999,375.081,-113.418,-70.90900000000006,-177.232,0.5289965492870277,-156.0,693.5899999999999,843.5999999999999,89.20999999999958,-421.90999999999985,332.69000000000005,457.0999999999999,0.5456587516499728,-0.3159887590995579,-0.4657081109092657,0.0
2025-12-15,25930.05078125,26047.150390625,25904.75,26027.30078125,181600,1441.45,1891.04,1302.41,1779.5,-449.5899999999999,-477.0899999999999,-0.07543469807149619,237.84399999999988,441.22700000000003,309.2315,-133.08599999999996,-159.95300000000003,-199.08049999999997,0.5220584446031838,-148.44921875,12.409999999999854,693.5899999999999,843.5999999999999,-556.22,-421.90999999999985,332.69000000000005,0.5729990019651497,0.5456587516499728,-0.3159887590995579,0.0
2025-12-16,25951.5,25980.75,25834.349609375,25860.099609375,264400,1847.07,2067.01,1627.4,2255.07,-219.94000000000028,-627.6700000000001,-0.6424068837574247,176.0139999999999,306.602,250.454,-350.03999999999996,-238.61500000000007,-219.75799999999998,0.5346906830255621,-172.099609375,-449.5899999999999,12.409999999999854,693.5899999999999,-477.0899999999999,-556.22,-421.90999999999985,-0.07543469807149619,0.5729990019651497,0.5456587516499728,0.0
2025-12-17,25902.400390625,25929.150390625,25770.349609375,25818.55078125,206500,1820.57,1525.41,1603.32,1571.34,295.15999999999985,31.980000000000018,-0.1606677033445664,66.32599999999988,133.17399999999992,302.63649999999996,-410.18199999999996,-235.82799999999997,-192.1915,0.5189985850622985,-167.44921875,-219.94000000000028,-449.5899999999999,12.409999999999854,-627.6700000000001,-477.0899999999999,-556.22,-0.6424068837574247,-0.07543469807149619,0.5729990019651497,0.0
2025-12-18,25764.69921875,25902.349609375,25726.30078125,25815.55078125,197600,2568.51,1610.64,1382.57,1459.39,957.8700000000001,-76.82000000000016,-0.011619552256893775,119.18199999999993,238.1369999999999,331.395,-341.16400000000004,-191.61100000000005,-173.51350000000002,0.5009632059778317,-218.19921875,295.15999999999985,-219.94000000000028,-449.5899999999999,31.980000000000018,-627.6700000000001,-477.0899999999999,-0.1606677033445664,-0.6424068837574247,-0.07543469807149619,1.0
2025-12-19,25911.5,25993.349609375,25880.44921875,25966.400390625,382900,2476.38,1679.88,1294.49,2026.08,796.5,-731.5899999999999,0.5843362036054758,275.99999999999994,338.4829999999999,385.29749999999996,-376.238,-244.82800000000003,-200.53400000000002,0.5119783287911566,-220.048828125,957.8700000000001,295.15999999999985,-219.94000000000028,-76.82000000000016,31.980000000000018,-627.6700000000001,-0.011619552256893775,-0.1606677033445664,-0.6424068837574247,1.0
2025-12-22,26055.849609375,26180.69921875,26047.80078125,26172.400390625,253000,1788.88,1772.41,1607.08,1273.72,16.470000000000027,333.3599999999999,0.7933329106115723,369.21199999999993,303.5279999999999,372.86499999999995,-214.14800000000005,-173.61700000000002,-166.83300000000003,0.5334627959193531,211.849609375,796.5,957.8700000000001,295.15999999999985,-731.5899999999999,-76.82000000000016,31.980000000000018,0.5843362036054758,-0.011619552256893775,-0.1606677033445664,1.0
2025-12-23,26205.19921875,26233.55078125,26119.05078125,26177.150390625,216600,2138.5,1392.78,1748.05,1232.63,745.72,515.4199999999998,0.01814888939916057,562.344,369.179,346.86099999999993,14.469999999999937,-167.78500000000003,-130.22600000000003,0.5278606964483962,337.5,16.470000000000027,796.5,957.8700000000001,333.3599999999999,-731.5899999999999,-76.82000000000016,0.7933329106115723,0.5843362036054758,-0.011619552256893775,0.0
2025-12-24,26170.650390625,26236.400390625,26123.0,26142.099609375,188800,2331.58,2096.68,1800.96,1559.71,234.9000000000001,241.25,-0.13389838361685455,550.292,308.30899999999997,362.0295,56.323999999999934,-176.92900000000003,-98.20250000000003,0.449712228142831,384.099609375,745.72,16.470000000000027,796.5,515.4199999999998,333.3599999999999,-731.5899999999999,0.01814888939916057,0.7933329106115723,0.5843362036054758,0.0
2025-12-26,26121.25,26144.19921875,26008.599609375,26042.30078125,142200,1999.66,1673.52,1977.64,1390.77,326.1400000000001,586.8700000000001,-0.38175521330050494,423.9460000000001,271.564,394.591,189.06199999999998,-76.05100000000004,-62.45450000000003,0.4570257202870369,143.75,234.9000000000001,745.72,16.470000000000027,241.25,515.4199999999998,333.3599999999999,-0.13389838361685455,0.01814888939916057,0.7933329106115723,0.0
2025-12-29,26063.349609375,26106.80078125,25920.30078125,25942.099609375,234300,1561.64,2015.99,1435.52,1269.92,-454.3499999999999,165.5999999999999,-0.3847631310177597,173.77600000000007,224.888,387.9219999999999,368.49999999999994,-3.8690000000000397,-37.389000000000046,0.4637937558418904,-104.849609375,326.1400000000001,234.9000000000001,745.72,586.8700000000001,241.25,515.4199999999998,-0.38175521330050494,-0.13389838361685455,0.01814888939916057,0.0
2025-12-30,25940.900390625,25976.75,25878.0,25938.849609375,396900,1262.09,1682.34,1458.98,1569.0,-420.25,-110.01999999999998,-0.012527898855285829,86.43200000000006,227.82200000000003,334.5245,279.82399999999996,32.83799999999995,-63.55750000000004,0.4636750760029112,-88.451171875,-454.3499999999999,326.1400000000001,234.9000000000001,165.5999999999999,586.8700000000001,241.25,-0.3847631310177597,-0.38175521330050494,-0.13389838361685455,1.0
2025-12-31,25971.05078125,26187.94921875,25969.0,26129.599609375,246300,2183.32,1959.24,1435.27,1537.68,224.08000000000015,-102.41000000000008,0.7353834224439075,-17.895999999999912,272.22400000000005,289.41299999999995,156.25799999999998,85.36399999999995,-76.62550000000003,0.4788469546939339,269.5,-420.25,-454.3499999999999,326.1400000000001,-110.01999999999998,165.5999999999999,586.8700000000001,-0.012527898855285829,-0.3847631310177597,-0.38175521330050494,1.0
2026-01-01,26173.30078125,26197.55078125,26113.400390625,26146.55078125,425600,2269.72,2328.39,1513.53,1450.17,-58.67000000000007,63.3599999999999,0.06487344669804322,-76.60999999999994,236.84100000000007,185.0075,120.67999999999998,88.50199999999994,-73.66300000000004,0.47665453995301177,328.0,224.08000000000015,-420.25,-454.3499999999999,-102.41000000000008,-110.01999999999998,165.5999999999999,0.7353834224439075,-0.012527898855285829,-0.3847631310177597,1.0
2026-01-02,26155.099609375,26340.0,26118.400390625,26328.55078125,357500,1668.78,1407.84,1676.76,1719.22,260.94000000000005,-42.460000000000036,0.6960765170238605,-89.64999999999995,167.14800000000005,202.64249999999998,-5.186000000000059,91.93799999999996,-49.836500000000036,0.4985114220190611,513.0,-58.67000000000007,224.08000000000015,-420.25,63.3599999999999,-102.41000000000008,-110.01999999999998,0.06487344669804322,0.7353834224439075,-0.012527898855285829,0.0
2026-01-05,26333.69921875,26373.19921875,26210.05078125,26250.30078125,338800,2141.05,1635.59,1923.28,1499.21,505.46000000000026,424.06999999999994,-0.29720587604740517,102.31200000000008,138.04400000000007,238.26349999999996,46.507999999999946,207.5039999999999,-18.662000000000035,0.4882100268722598,283.900390625,260.94000000000005,-58.67000000000007,224.08000000000015,-42.460000000000036,63.3599999999999,-102.41000000000008,0.6960765170238605,0.06487344669804322,0.7353834224439075,0.0
2026-01-06,26189.69921875,26273.94921875,26124.75,26178.69921875,383000,2441.62,1737.75,1468.15,1734.75,703.8699999999999,-266.5999999999999,-0.2727647317136396,327.1360000000001,206.78400000000005,255.156,15.191999999999961,147.50799999999998,-13.054500000000024,0.4487268697546475,6.298828125,505.46000000000026,260.94000000000005,-58.67000000000007,424.06999999999994,-42.460000000000036,63.3599999999999,-0.29720587604740517,0.6960765170238605,0.06487344669804322,0.0
2026-01-07,26143.099609375,26187.150390625,26067.900390625,26140.75,338200,2303.52,1917.17,1512.24,1629.33,386.3499999999999,-117.08999999999992,-0.14496220164682433,359.59000000000003,170.84700000000004,270.01300000000003,12.255999999999995,84.25699999999998,-41.76400000000002,0.43512178151430037,-36.400390625,703.8699999999999,505.46000000000026,260.94000000000005,-266.5999999999999,424.06999999999994,-42.460000000000036,-0.2727647317136396,-0.29720587604740517,0.6960765170238605,0.0
2026-01-08,26106.5,26133.19921875,25858.44921875,25876.849609375,328500,3087.11,2289.16,1696.59,1636.71,797.9500000000003,59.87999999999988,-1.0095364158449929,530.9140000000001,227.15200000000004,267.7305,11.559999999999992,66.11999999999998,-55.40450000000002,0.4906585509364647,-265.25,386.3499999999999,703.8699999999999,505.46000000000026,-117.08999999999992,-266.5999999999999,424.06999999999994,-0.14496220164682433,-0.2727647317136396,-0.29720587604740517,0.0
2026-01-09,25840.400390625,25940.599609375,25623.0,25683.30078125,348800,2743.9,2147.26,1568.21,1523.5,596.6399999999999,44.710000000000036,-0.7479613285493556,598.0540000000001,254.20200000000006,262.883,28.994000000000007,11.903999999999963,-32.07350000000003,0.5033946242933248,-359.0,797.9500000000003,386.3499999999999,703.8699999999999,59.87999999999988,-117.08999999999992,-266.5999999999999,-1.0095364158449929,-0.14496220164682433,-0.2727647317136396,1.0
2026-01-12,25669.05078125,25813.150390625,25473.400390625,25790.25,275800,2192.1,770.18,1574.43,1441.68,1421.92,132.75,0.4164153963733427,781.3460000000001,441.82900000000006,333.3585,-29.269999999999982,8.618999999999971,2.3749999999999716,0.4944894231813879,-151.849609375,596.6399999999999,797.9500000000003,386.3499999999999,44.710000000000036,59.87999999999988,-117.08999999999992,-0.7479613285493556,-1.0095364158449929,-0.14496220164682433,0.0
2026-01-13,25897.349609375,25899.80078125,25603.30078125,25732.30078125,339500,2724.98,1499.78,1210.93,1537.78,1225.2,-326.8499999999999,-0.22469428853927356,885.6120000000001,606.374,417.09800000000007,-41.31999999999998,-13.064000000000021,9.886999999999972,0.4960436497116068,-206.548828125,1421.92,596.6399999999999,797.9500000000003,132.75,44.710000000000036,59.87999999999988,0.4164153963733427,-0.7479613285493556,-1.0095364158449929,0.0
2026-01-14,25648.55078125,25791.75,25603.94921875,25665.599609375,393100,1776.31,1890.52,1490.47,1848.66,-114.21000000000004,-358.19000000000005,-0.25921184600641006,785.5,572.5450000000001,422.3845,-89.54,-38.64200000000002,23.360999999999972,0.4793120678461189,-464.0,1225.2,1421.92,596.6399999999999,-326.8499999999999,132.75,44.710000000000036,-0.22469428853927356,0.4164153963733427,-0.7479613285493556,1.0
2026-01-16,25696.05078125,25873.5,25662.400390625,25694.349609375,434000,1601.51,1839.31,1138.47,1871.39,-237.79999999999995,-732.9200000000001,0.11201764399651254,578.35,554.6320000000001,395.73650000000004,-248.1,-118.27000000000002,-14.884000000000032,0.47947696122877453,-452.201171875,-114.21000000000004,1225.2,1421.92,-358.19000000000005,-326.8499999999999,132.75,-0.25921184600641006,-0.22469428853927356,0.4164153963733427,0.0
2026-01-19,25653.099609375,25653.30078125,25494.349609375,25585.5,443100,2095.41,2001.88,1393.3,1796.13,93.52999999999975,-402.83000000000015,-0.42363247573810725,477.7279999999999,537.891,352.5195,-337.60800000000006,-154.30700000000002,-31.184500000000032,0.4877413608493573,-743.05078125,-237.79999999999995,-114.21000000000004,1225.2,-732.9200000000001,-358.19000000000005,-326.8499999999999,0.11201764399651254,-0.25921184600641006,-0.22469428853927356,0.0
2026-01-20,25580.30078125,25585.0,25171.349609375,25232.5,409800,2692.79,1761.49,1508.73,1350.09,931.3,158.6400000000001,-1.3796877137441128,379.6039999999999,580.475,359.2595,-332.43,-180.85,13.32699999999997,0.5485787083080617,-1017.80078125,93.52999999999975,-237.79999999999995,-114.21000000000004,-402.83000000000015,-732.9200000000001,-358.19000000000005,-0.42363247573810725,0.11201764399651254,-0.25921184600641006,0.0
2026-01-21,25141.0,25300.94921875,24919.80078125,25157.5,395600,1841.09,1827.29,1793.34,1452.27,13.799999999999955,341.06999999999994,-0.29723570791637766,137.32399999999993,511.468,359.12600000000003,-198.84600000000006,-120.08300000000004,13.712499999999972,0.503044131200626,-1021.19921875,931.3,93.52999999999975,-237.79999999999995,158.6400000000001,-402.83000000000015,-732.9200000000001,-1.3796877137441128,-0.42363247573810725,0.11201764399651254,1.0
2026-01-22,25344.150390625,25435.75,25168.5,25289.900390625,486400,1856.93,1651.07,1445.97,1640.04,205.86000000000013,-194.06999999999994,0.52628596094604,201.33799999999997,493.419,332.13300000000004,-166.02200000000002,-127.78100000000003,-21.762000000000018,0.5267224069846413,-850.849609375,13.799999999999955,931.3,93.52999999999975,341.06999999999994,158.6400000000001,-402.83000000000015,-0.29723570791637766,-1.3796877137441128,-0.42363247573810725,0.0
2026-01-23,25344.599609375,25347.94921875,25025.30078125,25048.650390625,393900,1321.55,2245.53,1312.12,1810.94,-923.9800000000002,-498.82000000000016,-0.9539381186706124,64.1019999999999,321.22599999999994,274.18899999999996,-119.20200000000004,-183.651,-58.76550000000002,0.5548534820787827,-828.19921875,205.86000000000013,13.799999999999955,931.3,-194.06999999999994,341.06999999999994,158.6400000000001,0.52628596094604,-0.29723570791637766,-1.3796877137441128,1.0
2026-01-27,25063.349609375,25246.650390625,24932.55078125,25175.400390625,618700,1266.61,2183.29,1618.43,1772.56,-916.6800000000001,-154.12999999999988,0.5060152863462812,-137.94000000000005,169.89399999999995,212.04799999999994,-69.46199999999999,-203.53500000000003,-95.81550000000001,0.5756736689269359,-507.900390625,-923.9800000000002,205.86000000000013,13.799999999999955,-498.82000000000016,-194.06999999999994,341.06999999999994,-0.9539381186706124,0.52628596094604,-0.29723570791637766,1.0
2026-01-28,25258.849609375,25372.099609375,25187.650390625,25342.75,574900,1366.98,2005.13,1222.88,1583.23,-638.1500000000001,-360.3499999999999,0.6647346488174181,-451.8300000000001,-36.113000000000056,202.858,-173.26,-252.84500000000003,-122.11300000000001,0.6020601856315109,-447.5,-916.6800000000001,-923.9800000000002,205.86000000000013,-154.12999999999988,-498.82000000000016,-194.06999999999994,0.5060152863462812,-0.9539381186706124,0.52628596094604,1.0
2026-01-29,25345.0,25458.150390625,25159.80078125,25418.900390625,582400,2244.55,2160.8,1419.9,1323.03,83.75,96.87000000000012,0.3004819548983437,-437.84000000000015,-150.25800000000007,228.058,-222.09999999999997,-210.473,-111.76850000000002,0.6088957889125491,-313.400390625,-638.1500000000001,-916.6800000000001,-923.9800000000002,-360.3499999999999,-154.12999999999988,-498.82000000000016,0.6647346488174181,0.5060152863462812,-0.9539381186706124,0.0
